
****************************************************************

Beginning calculation

Speed       = 1
Timesteps   = 1000
Iterations  = 1000000
Tolerance   = 1e-06
Convergence = 1e-06

Boundary polynomial (normalised): x^2 - 1y - 1 = 0

Timestep     Number of nodes      Mean crossing time     Crossed probability    Internal probability       Total probability     Clock time per step      Elapsed clock time
     219                2070      2.3112153702371141      0.9999983728152901      0.0000016271847015      0.9999999999999917         00:00:00.002773         00:00:00.239239
     220                2099      2.3112226535913787      0.9999984059842963      0.0000015940156950      0.9999999999999913         00:00:00.002633         00:00:00.241899
     221                2099      2.3112325520427044      0.9999984508414816      0.0000015491585108      0.9999999999999925         00:00:00.002682         00:00:00.244599
     222                2128      2.3112395138563677      0.9999984822600247      0.0000015177399676      0.9999999999999923         00:00:00.002680         00:00:00.247297
     223                2128      2.3112489659691393      0.9999985247098503      0.0000014752901429      0.9999999999999931         00:00:00.002797         00:00:00.250118
     224                2157      2.3112556220531131      0.9999985544799593      0.0000014455200332      0.9999999999999926         00:00:00.002726         00:00:00.252872
     225                2157      2.3112646502571113      0.9999985946651130      0.0000014053348789      0.9999999999999919         00:00:00.002809         00:00:00.255701
     226                2186      2.3112710155612439      0.9999986228822880      0.0000013771177036      0.9999999999999917         00:00:00.002743         00:00:00.258469
     227                2186      2.3112796410373138      0.9999986609361735      0.0000013390638172      0.9999999999999907         00:00:00.002802         00:00:00.261288
     228                2215      2.3112857297020666      0.9999986876898399      0.0000013123101510      0.9999999999999909         00:00:00.002866         00:00:00.264174
     229                2215      2.3112939724587562      0.9999987237372340      0.0000012762627560      0.9999999999999900         00:00:00.002884         00:00:00.267100
     230                2244      2.3112997978634606      0.9999987491111638      0.0000012508888258      0.9999999999999897         00:00:00.002834         00:00:00.269966
     231                2244      2.3113076768084984      0.9999987832688256      0.0000012167311635      0.9999999999999891         00:00:00.002991         00:00:00.272978
     232                2273      2.3113132516164692      0.9999988073415312      0.0000011926584581      0.9999999999999893         00:00:00.002963         00:00:00.275981
     233                2273      2.3113207846234745      0.9999988397187656      0.0000011602812244      0.9999999999999900         00:00:00.002927         00:00:00.278933
     234                2302      2.3113261208241922      0.9999988625638561      0.0000011374361342      0.9999999999999903         00:00:00.002979         00:00:00.281940
     235                2302      2.3113333247949548      0.9999988932630288      0.0000011067369608      0.9999999999999896         00:00:00.003116         00:00:00.285098
     236                2331      2.3113384337435177      0.9999989149495458      0.0000010850504433      0.9999999999999892         00:00:00.002991         00:00:00.288121
     237                2331      2.3113453246661675      0.9999989440665711      0.0000010559334171      0.9999999999999881         00:00:00.003039         00:00:00.291200
     238                2360      2.3113502171202289      0.9999989646592995      0.0000010353406882      0.9999999999999877         00:00:00.002974         00:00:00.294197
     239                2360      2.3113568101235868      0.9999989922840803      0.0000010077159073      0.9999999999999876         00:00:00.003134         00:00:00.297352
     240                2391      2.3113614962779208      0.9999990118438328      0.0000009881561545      0.9999999999999873         00:00:00.003171         00:00:00.300564

Solution converged

****************************************************************

